전표번호,발주일자,봉투 종류,협회코드,제작업체,수량,조달수수료,조달단가,금액,미입고수량,수정구분,수정일자,LOT발생구분,전송구분,데이터기준일자
A00001229,2017-03-31,일반용 20L,1,서구구립장애인시설,200000,0,62.11,12422000,0,M,2017-04-24,1,0,2020-09-15
A00001229,2017-03-31,일반용 20L,1,서구구립장애인시설,200000,0,62.11,12422000,0,M,2017-04-24,1,0,2020-09-15
A00001231,2017-03-31,일반용 50L,1,서구구립장애인시설,49800,0,129.73,6460554,0,M,2017-03-31,1,0,2020-09-15
A00001231,2017-03-31,일반용 50L,1,서구구립장애인시설,49800,0,129.73,6460554,0,M,2017-03-31,1,0,2020-09-15
A00001234,2017-03-31,일반용 100L,1,서구구립장애인시설,50000,0,229.28,11464000,0,M,2017-04-17,1,0,2020-09-15
A00001234,2017-03-31,일반용 100L,1,서구구립장애인시설,50000,0,229.28,11464000,0,M,2017-04-17,1,0,2020-09-15
A00001238,2017-03-31,재사용 20L,1,서구구립장애인시설,100000,0,64.13,6413000,0,M,2017-04-17,1,0,2020-09-15
A00001238,2017-03-31,재사용 20L,1,서구구립장애인시설,100000,0,64.13,6413000,0,M,2017-04-17,1,0,2020-09-15
A00001243,2017-03-31,공공용 50L,1,서구구립장애인시설,30000,0,1,30000,30000,D,2017-03-31,1,0,2020-09-15
A00001243,2017-03-31,공공용 50L,1,서구구립장애인시설,30000,0,1,30000,30000,D,2017-03-31,1,0,2020-09-15
A00001249,2017-03-31,공공용 100L,1,서구구립장애인시설,30000,0,1,30000,30000,D,2017-03-31,1,0,2020-09-15
A00001249,2017-03-31,공공용 100L,1,서구구립장애인시설,30000,0,1,30000,30000,D,2017-03-31,1,0,2020-09-15
A00001250,2017-04-02,일반용 50L,1,서구구립장애인시설,200,0,129.73,25946,0,M,2017-04-02,1,0,2020-09-15
A00001250,2017-04-02,일반용 50L,1,서구구립장애인시설,200,0,129.73,25946,0,M,2017-04-02,1,0,2020-09-15
A00001251,2017-05-22,일반용 50L,1,서구구립장애인시설,60000,0,129.73,7783800,0,M,2017-05-31,1,0,2020-09-15
A00001251,2017-05-22,일반용 50L,1,서구구립장애인시설,60000,0,129.73,7783800,0,M,2017-05-31,1,0,2020-09-15
A00001252,2017-05-22,가정사업계용 50L,1,서구구립장애인시설,2000,0,62.9,125800,2000,D,2017-05-22,1,0,2020-09-15
A00001252,2017-05-22,가정사업계용 50L,1,서구구립장애인시설,2000,0,62.9,125800,2000,D,2017-05-22,1,0,2020-09-15
A00001254,2017-05-22,가성사업계용 100L,1,서구구립장애인시설,3000,0,218.28,654840,0,M,2017-06-29,1,0,2020-09-15
A00001254,2017-05-22,가정사업계용 100L,1,서구구립장애인시설,3000,0,218.28,654840,0,M,2017-06-29,1,0,2020-09-15
A00001255,2017-05-23,가정사업계용 50L,1,서구구립장애인시설,1800,0,62.9,113220,0,M,2017-06-29,1,0,2020-09-15
A00001255,2017-05-23,가정사업계용 50L,1,서구구립장애인시설,1800,0,62.9,113220,0,M,2017-06-29,1,0,2020-09-15
A00001256,2017-05-24,가정사업계용 50L,1,서구구립장애인시설,200,0,62.9,12580,0,M,2017-05-24,1,0,2020-09-15
A00001256,2017-05-24,가정사업계용 50L,1,서구구립장애인시설,200,0,62.9,12580,0,M,2017-05-24,1,0,2020-09-15
A00001257,2017-06-21,일반용 10L,1,서구구립장애인시설,200000,0,41.64,8328000,0,M,2017-07-21,1,0,2020-09-15
A00001257,2017-06-21,일반용 10L,1,서구구립장애인시설,200000,0,41.64,8328000,0,M,2017-07-21,1,0,2020-09-15
A00001258,2017-06-21,일반용 20L,1,서구구립장애인시설,250000,0,62.11,15527500,0,M,2017-07-21,1,0,2020-09-15
A00001258,2017-06-21,일반용 20L,1,서구구립장애인시설,250000,0,62.11,15527500,0,M,2017-07-21,1,0,2020-09-15
A00001260,2017-06-21,일반용 50L,1,서구구립장애인시설,60000,0,129.73,7783800,0,M,2017-07-21,1,0,2020-09-15
A00001260,2017-06-21,일반용 50L,1,서구구립장애인시설,60000,0,129.73,7783800,0,M,2017-07-21,1,0,2020-09-15
A00001263,2017-06-21,일반용 100L,1,서구구립장애인시설,70000,0,229.28,16049600,0,M,2017-06-28,1,0,2020-09-15
A00001263,2017-06-21,일반용 100L,1,서구구립장애인시설,70000,0,229.28,16049600,0,M,2017-06-28,1,0,2020-09-15
A00001267,2017-06-21,재사용 20L,1,서구구립장애인시설,100000,0,64.13,6413000,0,M,2017-07-19,1,0,2020-09-15
A00001267,2017-06-21,재사용 20L,1,서구구립장애인시설,100000,0,64.13,6413000,0,M,2017-07-19,1,0,2020-09-15
A00001268,2017-08-22,일반용 5L,1,서구구립장애인시설,100000,0,31.42,3142000,0,M,2017-09-11,1,0,2020-09-15
A00001268,2017-08-22,일반용 5L,1,서구구립장애인시설,100000,0,31.42,3142000,0,M,2017-09-11,1,0,2020-09-15
A00001269,2017-08-22,일반용 20L,1,서구구립장애인시설,200000,0,62.11,12422000,0,M,2017-09-12,1,0,2020-09-15
A00001269,2017-08-22,일반용 20L,1,서구구립장애인시설,200000,0,62.11,12422000,0,M,2017-09-12,1,0,2020-09-15
A00001271,2017-08-22,일반용 50L,1,서구구립장애인시설,90000,0,129.73,11675700,0,M,2017-09-04,1,0,2020-09-15
A00001271,2017-08-22,일반용 50L,1,서구구립장애인시설,90000,0,129.73,11675700,0,M,2017-09-04,1,0,2020-09-15
A00001274,2017-08-22,일반용 100L,1,서구구립장애인시설,60000,0,229.28,13756800,0,M,2017-08-31,1,0,2020-09-15
A00001274,2017-08-22,일반용 100L,1,서구구립장애인시설,60000,0,229.28,13756800,0,M,2017-08-31,1,0,2020-09-15
A00001278,2017-08-22,재사용 20L,1,서구구립장애인시설,100000,0,64.13,6413000,0,M,2017-09-11,1,0,2020-09-15
A00001278,2017-08-22,재사용 20L,1,서구구립장애인시설,100000,0,64.13,6413000,0,M,2017-09-11,1,0,2020-09-15
A00001283,2017-08-22,가정사업계용 50L,1,서구구립장애인시설,1800,0,62.9,113220,0,M,2017-09-11,1,0,2020-09-15
A00001283,2017-08-22,가정사업계용 50L,1,서구구립장애인시설,1800,0,62.9,113220,0,M,2017-09-11,1,0,2020-09-15
A00001289,2017-08-22,가성사업계용 100L,1,서구구립장애인시설,3000,0,218.28,654840,0,M,2017-09-11,1,0,2020-09-15
A00001289,2017-08-22,가정사업계용 100L,1,서구구립장애인시설,3000,0,218.28,654840,0,M,2017-09-11,1,0,2020-09-15
A00001290,2017-08-26,가정사업계용 50L,1,서구구립장애인시설,200,0,62.9,12580,0,M,2017-09-11,1,0,2020-09-15
A00001290,2017-08-26,가정사업계용 50L,1,서구구립장애인시설,200,0,62.9,12580,0,M,2017-09-11,1,0,2020-09-15
A00001291,2017-09-06,음식물 필증 2L,1,에스엠티,300000,0,1,300000,0,M,2017-09-27,1,0,2020-09-15
A00001291,2017-09-06,음식물 필증 2L,1,에스엠티,300000,0,1,300000,0,M,2017-09-27,1,0,2020-09-15
A00001292,2017-09-06,음식물 필증 3L,1,에스엠티,200000,0,1,200000,0,M,2017-09-27,1,0,2020-09-15
A00001292,2017-09-06,음식물 필증 3L,1,에스엠티,200000,0,1,200000,0,M,2017-09-27,1,0,2020-09-15
A00001297,2017-09-06,음식물 필증 20L,1,에스엠티,50000,0,1,50000,0,M,2017-09-27,1,0,2020-09-15
A00001297,2017-09-06,음식물 필증 20L,1,에스엠티,50000,0,1,50000,0,M,2017-09-27,1,0,2020-09-15
A00001298,2017-09-07,음식물 필증 5L,1,에스엠티,50000,0,1,50000,0,M,2017-09-27,1,0,2020-09-15
A00001298,2017-09-07,음식물 필증 5L,1,에스엠티,50000,0,1,50000,0,M,2017-09-27,1,0,2020-09-15
A00001299,2017-11-14,일반용 10L,1,영광산업,100000,0,41.64,4164000,0,M,2017-12-13,1,0,2020-09-15
A00001299,2017-11-14,일반용 10L,1,영광산업,100000,0,41.64,4164000,0,M,2017-12-13,1,0,2020-09-15
A00001300,2017-11-14,일반용 50L,1,영광산업,39900,0,129.73,5176227,0,M,2017-12-28,1,0,2020-09-15
A00001300,2017-11-14,일반용 50L,1,영광산업,39900,0,129.73,5176227,0,M,2017-12-28,1,0,2020-09-15
A00001302,2017-11-14,일반용 100L,1,영광산업,50000,0,229.28,11464000,0,M,2017-12-13,1,0,2020-09-15
A00001302,2017-11-14,일반용 100L,1,영광산업,50000,0,229.28,11464000,0,M,2017-12-13,1,0,2020-09-15
A00001305,2017-11-14,재사용 20L,1,영광산업,50000,0,64.13,3206500,0,M,2017-11-14,1,0,2020-09-15
A00001305,2017-11-14,재사용 20L,1,영광산업,50000,0,64.13,3206500,0,M,2017-11-14,1,0,2020-09-15
A00001306,2017-11-15,일반용 50L,1,영광산업,100,0,129.73,12973,0,M,2017-12-29,1,0,2020-09-15
A00001306,2017-11-15,일반용 50L,1,영광산업,100,0,129.73,12973,0,M,2017-12-29,1,0,2020-09-15
A00001307,2017-12-08,일반용 100L,1,영광산업,10000,0,229.28,2292800,0,M,2017-12-28,1,0,2020-09-15
A00001307,2017-12-08,일반용 100L,1,영광산업,10000,0,229.28,2292800,0,M,2017-12-28,1,0,2020-09-15
A00001308,2018-01-15,일반용 10L,1,서구구립장애인시설,100000,0,41.64,4164000,0,M,2018-04-06,1,0,2020-09-15
A00001308,2018-01-15,일반용 10L,1,서구구립장애인시설,100000,0,41.64,4164000,0,M,2018-04-06,1,0,2020-09-15
A00001309,2018-01-15,일반용 20L,1,서구구립장애인시설,150000,0,62.11,9316500,0,M,2018-03-16,1,0,2020-09-15
A00001309,2018-01-15,일반용 20L,1,서구구립장애인시설,150000,0,62.11,9316500,0,M,2018-03-16,1,0,2020-09-15
A00001311,2018-01-15,일반용 50L,1,서구구립장애인시설,90000,0,129.73,11675700,0,M,2018-04-06,1,0,2020-09-15
A00001311,2018-01-15,일반용 50L,1,서구구립장애인시설,90000,0,129.73,11675700,0,M,2018-04-06,1,0,2020-09-15
A00001314,2018-01-15,일반용 100L,1,서구구립장애인시설,60000,0,229.28,13756800,0,M,2018-03-27,1,0,2020-09-15
A00001314,2018-01-15,일반용 100L,1,서구구립장애인시설,60000,0,229.28,13756800,0,M,2018-03-27,1,0,2020-09-15
A00001318,2018-01-15,재사용 20L,1,서구구립장애인시설,100000,0,64.13,6413000,0,M,2018-03-27,1,0,2020-09-15
A00001318,2018-01-15,재사용 20L,1,서구구립장애인시설,100000,0,64.13,6413000,0,M,2018-03-27,1,0,2020-09-15
A00001323,2018-01-15,공공용 50L,1,서구구립장애인시설,30000,0,1,30000,30000,D,2018-01-15,0,0,2020-09-15
A00001323,2018-01-15,공공용 50L,1,서구구립장애인시설,30000,0,1,30000,30000,D,2018-01-15,0,0,2020-09-15
A00001329,2018-01-15,공공용 100L,1,서구구립장애인시설,20000,0,1,20000,20000,D,2018-01-15,0,0,2020-09-15
A00001329,2018-01-15,공공용 100L,1,서구구립장애인시설,20000,0,1,20000,20000,D,2018-01-15,0,0,2020-09-15
A00001330,2018-04-11,스티커 1000원,3,성광디자인(주),48000,0,120,5760000,0,M,2018-04-26,1,0,2020-09-15
A00001330,2018-04-11,대형폐기물스티커 1000원권,3,성광디자인(주),48000,0,120,5760000,0,M,2018-04-26,1,0,2020-09-15
A00001331,2018-04-11,스티커 5000원,3,성광디자인(주),42000,0,134,5628000,0,M,2018-04-26,1,0,2020-09-15
A00001331,2018-04-11,대형폐기물스티커 5000원권,3,성광디자인(주),42000,0,134,5628000,0,M,2018-04-26,1,0,2020-09-15
A00001332,2018-04-27,일반용 10L,1,서구구립장애인시설,100000,0,41.64,4164000,0,M,2018-05-10,1,0,2020-09-15
A00001332,2018-04-27,일반용 10L,1,서구구립장애인시설,100000,0,41.64,4164000,0,M,2018-05-10,1,0,2020-09-15
A00001333,2018-04-27,일반용 20L,1,서구구립장애인시설,200000,0,62.11,12422000,0,M,2018-05-03,1,0,2020-09-15
A00001333,2018-04-27,일반용 20L,1,서구구립장애인시설,200000,0,62.11,12422000,0,M,2018-05-03,1,0,2020-09-15
A00001335,2018-04-27,일반용 50L,1,서구구립장애인시설,90000,0,129.73,11675700,0,M,2018-05-29,1,0,2020-09-15
A00001335,2018-04-27,일반용 50L,1,서구구립장애인시설,90000,0,129.73,11675700,0,M,2018-05-29,1,0,2020-09-15
A00001338,2018-04-27,일반용 100L,1,서구구립장애인시설,6000,0,229.28,1375680,0,M,2018-05-25,1,0,2020-09-15
A00001338,2018-04-27,일반용 100L,1,서구구립장애인시설,6000,0,229.28,1375680,0,M,2018-05-25,1,0,2020-09-15
A00001342,2018-04-27,재사용 20L,1,서구구립장애인시설,100000,0,64.13,6413000,0,M,2018-05-18,1,0,2020-09-15
A00001342,2018-04-27,재사용 20L,1,서구구립장애인시설,100000,0,64.13,6413000,0,M,2018-05-18,1,0,2020-09-15
A00001347,2018-04-27,가정사업계용 50L,1,서구구립장애인시설,1800,0,62.9,113220,0,M,2018-05-03,1,0,2020-09-15
A00001347,2018-04-27,가정사업계용 50L,1,서구구립장애인시설,1800,0,62.9,113220,0,M,2018-05-03,1,0,2020-09-15
A00001353,2018-04-27,가성사업계용 100L,1,서구구립장애인시설,1800,0,218.28,392904,0,M,2018-05-21,1,0,2020-09-15
A00001353,2018-04-27,가정사업계용 100L,1,서구구립장애인시설,1800,0,218.28,392904,0,M,2018-05-21,1,0,2020-09-15
A00001354,2018-04-28,가정사업계용 50L,1,서구구립장애인시설,200,0,62.9,12580,0,M,2018-05-10,1,0,2020-09-15
A00001354,2018-04-28,가정사업계용 50L,1,서구구립장애인시설,200,0,62.9,12580,0,M,2018-05-10,1,0,2020-09-15
A00001355,2018-04-28,가성사업계용 100L,1,서구구립장애인시설,200,0,218.28,43656,0,M,2018-05-18,1,0,2020-09-15
A00001355,2018-04-28,가정사업계용 100L,1,서구구립장애인시설,200,0,218.28,43656,0,M,2018-05-18,1,0,2020-09-15
A00001356,2018-05-03,음식물 2L,1,서구구립장애인시설,100000,0,24.26,2426000,0,M,2018-06-11,1,0,2020-09-15
A00001356,2018-05-03,음식물 2L,1,서구구립장애인시설,100000,0,24.26,2426000,0,M,2018-06-11,1,0,2020-09-15
A00001357,2018-05-03,음식물 3L,1,서구구립장애인시설,100000,0,29.32,2932000,0,M,2018-05-18,1,0,2020-09-15
A00001357,2018-05-03,음식물 3L,1,서구구립장애인시설,100000,0,29.32,2932000,0,M,2018-05-18,1,0,2020-09-15
A00001359,2018-05-03,음식물 5L,1,서구구립장애인시설,100000,0,34.42,3442000,0,M,2018-06-11,1,0,2020-09-15
A00001359,2018-05-03,음식물 5L,1,서구구립장애인시설,100000,0,34.42,3442000,0,M,2018-06-11,1,0,2020-09-15
A00001360,2018-05-15,일반용 100L,1,서구구립장애인시설,54000,0,229.28,12381120,0,M,2018-05-30,1,0,2020-09-15
A00001360,2018-05-15,일반용 100L,1,서구구립장애인시설,54000,0,229.28,12381120,0,M,2018-05-30,1,0,2020-09-15
A00001361,2018-06-27,일반용 5L,1,서구구립장애인시설,100000,0,31.42,3142000,0,M,2018-08-09,1,0,2020-09-15
A00001361,2018-06-27,일반용 5L,1,서구구립장애인시설,100000,0,31.42,3142000,0,M,2018-08-09,1,0,2020-09-15
A00001362,2018-06-27,일반용 10L,1,서구구립장애인시설,100000,0,41.64,4164000,0,M,2018-07-10,1,0,2020-09-15
A00001362,2018-06-27,일반용 10L,1,서구구립장애인시설,100000,0,41.64,4164000,0,M,2018-07-10,1,0,2020-09-15
A00001363,2018-06-27,일반용 20L,1,서구구립장애인시설,200000,0,62.11,12422000,0,M,2018-07-19,1,0,2020-09-15
A00001363,2018-06-27,일반용 20L,1,서구구립장애인시설,200000,0,62.11,12422000,0,M,2018-07-19,1,0,2020-09-15
A00001364,2018-06-27,일반용 50L,1,서구구립장애인시설,90000,0,129.73,11675700,0,M,2018-08-07,1,0,2020-09-15
A00001364,2018-06-27,일반용 50L,1,서구구립장애인시설,90000,0,129.73,11675700,0,M,2018-08-07,1,0,2020-09-15
A00001365,2018-06-27,일반용 100L,1,서구구립장애인시설,60000,0,229.28,13756800,0,M,2018-07-26,1,0,2020-09-15
A00001365,2018-06-27,일반용 100L,1,서구구립장애인시설,60000,0,229.28,13756800,0,M,2018-07-26,1,0,2020-09-15
A00001366,2018-06-27,재사용 20L,1,서구구립장애인시설,60000,0,64.13,3847800,0,M,2018-08-09,1,0,2020-09-15
A00001366,2018-06-27,재사용 20L,1,서구구립장애인시설,60000,0,64.13,3847800,0,M,2018-08-09,1,0,2020-09-15
A00001367,2018-06-27,공공용 50L,1,서구구립장애인시설,30000,0,1,30000,30000,D,2018-06-27,1,0,2020-09-15
A00001367,2018-06-27,공공용 50L,1,서구구립장애인시설,30000,0,1,30000,30000,D,2018-06-27,1,0,2020-09-15
A00001368,2018-06-27,사업장용 50L,1,서구구립장애인시설,5000,0,124.73,623650,5000,D,2018-06-27,1,0,2020-09-15
A00001368,2018-06-27,사업장생활계용(특수용) 50L,1,서구구립장애인시설,5000,0,124.73,623650,5000,D,2018-06-27,1,0,2020-09-15
A00001369,2018-06-27,사업장용 100L,1,서구구립장애인시설,5000,0,229.28,1146400,5000,D,2018-06-27,1,0,2020-09-15
A00001369,2018-06-27,사업장생활계용(특수용) 100L,1,서구구립장애인시설,5000,0,229.28,1146400,5000,D,2018-06-27,1,0,2020-09-15
A00001370,2018-07-06,가정사업계용 50L,1,서구구립장애인시설,4800,0,62.9,301920,0,M,2018-08-08,1,0,2020-09-15
A00001370,2018-07-06,가정사업계용 50L,1,서구구립장애인시설,4800,0,62.9,301920,0,M,2018-08-08,1,0,2020-09-15
A00001371,2018-07-06,가성사업계용 100L,1,서구구립장애인시설,5000,0,218.28,1091400,0,M,2018-08-01,1,0,2020-09-15
A00001371,2018-07-06,가정사업계용 100L,1,서구구립장애인시설,5000,0,218.28,1091400,0,M,2018-08-01,1,0,2020-09-15
A00001372,2018-07-07,가정사업계용 50L,1,서구구립장애인시설,200,0,62.9,12580,0,M,2018-08-09,1,0,2020-09-15
A00001372,2018-07-07,가정사업계용 50L,1,서구구립장애인시설,200,0,62.9,12580,0,M,2018-08-09,1,0,2020-09-15
A00001373,2018-07-16,음식물 필증 3L,1,에스엠티,100000,0,1,100000,0,M,2018-07-27,1,0,2020-09-15
A00001373,2018-07-16,음식물 필증 3L,1,에스엠티,100000,0,1,100000,0,M,2018-07-27,1,0,2020-09-15
A00001374,2018-07-16,음식물 필증 10L,1,에스엠티,40000,0,1,40000,0,M,2018-07-27,1,0,2020-09-15
A00001374,2018-07-16,음식물 필증 10L,1,에스엠티,40000,0,1,40000,0,M,2018-07-27,1,0,2020-09-15
A00001376,2018-07-16,음식물 필증 20L,1,에스엠티,50000,0,1,50000,0,M,2018-07-27,1,0,2020-09-15
A00001376,2018-07-16,음식물 필증 20L,1,에스엠티,50000,0,1,50000,0,M,2018-07-27,1,0,2020-09-15
A00001379,2018-07-16,음식물 필증 60L,1,에스엠티,10000,0,1,10000,0,M,2018-07-27,1,0,2020-09-15
A00001379,2018-07-16,음식물 필증 60L,1,에스엠티,10000,0,1,10000,0,M,2018-07-27,1,0,2020-09-15
A00001380,2018-08-28,일반용 10L,1,서구구립장애인시설,300000,0,41.64,12492000,0,M,2018-08-31,1,0,2020-09-15
A00001380,2018-08-28,일반용 10L,1,서구구립장애인시설,300000,0,41.64,12492000,0,M,2018-08-31,1,0,2020-09-15
A00001381,2018-08-28,일반용 20L,1,서구구립장애인시설,200000,0,62.11,12422000,0,M,2018-10-23,1,0,2020-09-15
A00001381,2018-08-28,일반용 20L,1,서구구립장애인시설,200000,0,62.11,12422000,0,M,2018-10-23,1,0,2020-09-15
A00001383,2018-08-28,일반용 50L,1,서구구립장애인시설,60000,0,129.73,7783800,0,M,2018-10-23,1,0,2020-09-15
A00001383,2018-08-28,일반용 50L,1,서구구립장애인시설,60000,0,129.73,7783800,0,M,2018-10-23,1,0,2020-09-15
A00001386,2018-08-28,일반용 100L,1,서구구립장애인시설,70000,0,229.28,16049600,0,M,2018-10-04,1,0,2020-09-15
A00001386,2018-08-28,일반용 100L,1,서구구립장애인시설,70000,0,229.28,16049600,0,M,2018-10-04,1,0,2020-09-15
A00001390,2018-08-28,재사용 20L,1,서구구립장애인시설,120000,0,64.13,7695600,0,M,2018-09-17,1,0,2020-09-15
A00001390,2018-08-28,재사용 20L,1,서구구립장애인시설,120000,0,64.13,7695600,0,M,2018-09-17,1,0,2020-09-15
A00001391,2018-10-04,음식물 3L,1,(주)대신화학,100000,0,29.32,2932000,0,M,2018-10-15,1,0,2020-09-15
A00001391,2018-10-04,음식물 3L,1,(주)대신화학,100000,0,29.32,2932000,0,M,2018-10-15,1,0,2020-09-15
A00001392,2018-11-06,일반용 100L,1,(주)대신화학,30000,0,229.28,6878400,0,M,2018-11-27,1,0,2020-09-15
A00001392,2018-11-06,일반용 100L,1,(주)대신화학,30000,0,229.28,6878400,0,M,2018-11-27,1,0,2020-09-15
A00001393,2018-11-06,가성사업계용 100L,1,(주)대신화학,2000,0,218.28,436560,0,M,2018-11-27,1,0,2020-09-15
A00001393,2018-11-06,가정사업계용 100L,1,(주)대신화학,2000,0,218.28,436560,0,M,2018-11-27,1,0,2020-09-15
A00001395,2018-11-06,재사용 20L,1,(주)대신화학,100000,0,64.13,6413000,0,M,2018-11-27,1,0,2020-09-15
A00001395,2018-11-06,재사용 20L,1,(주)대신화학,100000,0,64.13,6413000,0,M,2018-11-27,1,0,2020-09-15
A00001396,2018-11-27,음식물 필증 2L,1,에스엠티,100000,0,1,100000,0,M,2018-12-12,1,0,2020-09-15
A00001396,2018-11-27,음식물 필증 2L,1,에스엠티,100000,0,1,100000,0,M,2018-12-12,1,0,2020-09-15
A00001397,2018-11-27,음식물 필증 3L,1,에스엠티,100000,0,1,100000,0,M,2018-12-12,1,0,2020-09-15
A00001397,2018-11-27,음식물 필증 3L,1,에스엠티,100000,0,1,100000,0,M,2018-12-12,1,0,2020-09-15
A00001399,2018-11-27,음식물 필증 5L,1,에스엠티,100000,0,1,100000,0,M,2018-12-12,1,0,2020-09-15
A00001399,2018-11-27,음식물 필증 5L,1,에스엠티,100000,0,1,100000,0,M,2018-12-12,1,0,2020-09-15
A00001402,2018-11-27,음식물 필증 10L,1,에스엠티,100000,0,1,100000,0,M,2018-12-12,1,0,2020-09-15
A00001402,2018-11-27,음식물 필증 10L,1,에스엠티,100000,0,1,100000,0,M,2018-12-12,1,0,2020-09-15
A00001406,2018-11-27,음식물 필증 60L,1,에스엠티,90000,0,1,90000,0,M,2018-12-12,1,0,2020-09-15
A00001406,2018-11-27,음식물 필증 60L,1,에스엠티,90000,0,1,90000,0,M,2018-12-12,1,0,2020-09-15
A00001411,2018-11-27,음식물 필증 120L,1,에스엠티,70000,0,1,70000,0,M,2018-12-12,1,0,2020-09-15
A00001411,2018-11-27,음식물 필증 120L,1,에스엠티,70000,0,1,70000,0,M,2018-12-12,1,0,2020-09-15
A00001417,2018-11-27,음식물 필증 20L,1,에스엠티,100000,0,1,100000,0,M,2018-12-12,1,0,2020-09-15
A00001417,2018-11-27,음식물 필증 20L,1,에스엠티,100000,0,1,100000,0,M,2018-12-12,1,0,2020-09-15
A00001418,2019-01-15,일반용 20L,1,서구구립장애인시설,120000,0,62.11,7453200,0,M,2019-01-28,1,0,2020-09-15
A00001418,2019-01-15,일반용 20L,1,서구구립장애인시설,120000,0,62.11,7453200,0,M,2019-01-28,1,0,2020-09-15
A00001419,2019-01-22,일반용 100L,1,(주)대신화학,80000,0,229.28,18342400,0,M,2019-02-11,1,0,2020-09-15
A00001419,2019-01-22,일반용 100L,1,(주)대신화학,80000,0,229.28,18342400,0,M,2019-02-11,1,0,2020-09-15
A00001420,2019-01-22,가성사업계용 100L,1,(주)대신화학,3000,0,218.28,654840,0,M,2019-02-27,1,0,2020-09-15
A00001420,2019-01-22,가정사업계용 100L,1,(주)대신화학,3000,0,218.28,654840,0,M,2019-02-27,1,0,2020-09-15
A00001421,2019-01-28,일반용 5L,1,서구구립장애인시설,100000,0,31.42,3142000,0,M,2019-03-14,1,0,2020-09-15
A00001421,2019-01-28,일반용 5L,1,서구구립장애인시설,100000,0,31.42,3142000,0,M,2019-03-14,1,0,2020-09-15
A00001422,2019-01-28,일반용 10L,1,서구구립장애인시설,100000,0,41.64,4164000,0,M,2019-02-22,1,0,2020-09-15
A00001422,2019-01-28,일반용 10L,1,서구구립장애인시설,100000,0,41.64,4164000,0,M,2019-02-22,1,0,2020-09-15
A00001424,2019-01-28,일반용 20L,1,서구구립장애인시설,120000,0,62.11,7453200,0,M,2019-02-14,1,0,2020-09-15
A00001424,2019-01-28,일반용 20L,1,서구구립장애인시설,120000,0,62.11,7453200,0,M,2019-02-14,1,0,2020-09-15
A00001427,2019-01-28,일반용 50L,1,서구구립장애인시설,49800,0,129.73,6460554,0,M,2019-02-22,1,0,2020-09-15
A00001427,2019-01-28,일반용 50L,1,서구구립장애인시설,49800,0,129.73,6460554,0,M,2019-02-22,1,0,2020-09-15
A00001431,2019-01-28,재사용 10L,1,서구구립장애인시설,50000,0,38.65,1932500,0,M,2019-02-13,1,0,2020-09-15
A00001431,2019-01-28,재사용 10L,1,서구구립장애인시설,50000,0,38.65,1932500,0,M,2019-02-13,1,0,2020-09-15
A00001436,2019-01-28,재사용 20L,1,서구구립장애인시설,100000,0,64.13,6413000,0,M,2019-02-13,1,0,2020-09-15
A00001436,2019-01-28,재사용 20L,1,서구구립장애인시설,100000,0,64.13,6413000,0,M,2019-02-13,1,0,2020-09-15
A00001442,2019-01-28,가정사업계용 50L,1,서구구립장애인시설,4800,0,62.9,301920,0,M,2019-03-14,1,0,2020-09-15
A00001442,2019-01-28,가정사업계용 50L,1,서구구립장애인시설,4800,0,62.9,301920,0,M,2019-03-14,1,0,2020-09-15
A00001443,2019-01-29,일반용 50L,1,서구구립장애인시설,200,0,129.73,25946,0,M,2019-02-22,1,0,2020-09-15
A00001443,2019-01-29,일반용 50L,1,서구구립장애인시설,200,0,129.73,25946,0,M,2019-02-22,1,0,2020-09-15
A00001444,2019-01-29,가정사업계용 50L,1,서구구립장애인시설,200,0,62.9,12580,0,M,2019-03-14,1,0,2020-09-15
A00001444,2019-01-29,가정사업계용 50L,1,서구구립장애인시설,200,0,62.9,12580,0,M,2019-03-14,1,0,2020-09-15
A00001445,2019-01-31,음식물 2L,1,(주)대신화학,100000,0,24.26,2426000,0,M,2019-02-19,1,0,2020-09-15
A00001445,2019-01-31,음식물 2L,1,(주)대신화학,100000,0,24.26,2426000,0,M,2019-02-19,1,0,2020-09-15
A00001446,2019-01-31,음식물 3L,1,(주)대신화학,100000,0,29.32,2932000,0,M,2019-02-12,1,0,2020-09-15
A00001446,2019-01-31,음식물 3L,1,(주)대신화학,100000,0,29.32,2932000,0,M,2019-02-12,1,0,2020-09-15
A00001447,2019-03-21,일반용 10L,1,서구구립장애인시설,200000,0,41.64,8328000,0,M,2019-04-23,1,0,2020-09-15
A00001447,2019-03-21,일반용 10L,1,서구구립장애인시설,200000,0,41.64,8328000,0,M,2019-04-23,1,0,2020-09-15
A00001448,2019-03-21,일반용 20L,1,서구구립장애인시설,120000,0,62.11,7453200,0,M,2019-04-30,1,0,2020-09-15
A00001448,2019-03-21,일반용 20L,1,서구구립장애인시설,120000,0,62.11,7453200,0,M,2019-04-30,1,0,2020-09-15
A00001450,2019-03-21,일반용 50L,1,서구구립장애인시설,99900,0,129.73,12960027,0,M,2019-04-01,1,0,2020-09-15
A00001450,2019-03-21,일반용 50L,1,서구구립장애인시설,99900,0,129.73,12960027,0,M,2019-04-01,1,0,2020-09-15
A00001453,2019-03-21,재사용 20L,1,서구구립장애인시설,100000,0,64.13,6413000,0,M,2019-04-09,1,0,2020-09-15
